price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,yr_built,yr_renovated,zipcode,lat,sqft_living15,sqft_lot15
580000.0,3,2.75,2650,9752,1.0,0,0,3,9,0,1989,0,98028,47.768,3030,9910
240000.0,3,1.0,1600,12566,1.0,0,0,4,7,0,1971,0,98045,47.4431,1600,10650
702000.0,4,2.75,3880,15025,2.0,0,0,3,7,0,2004,0,98053,47.6777,2620,5300
360000.0,2,1.0,2320,11250,2.0,0,0,4,6,0,1942,0,98146,47.504,1620,11250
305000.0,3,1.75,1660,11500,1.0,0,0,3,7,530,1979,0,98045,47.4473,1250,11000
305000.0,3,1.0,1160,11776,1.0,0,0,3,7,0,1968,0,98077,47.7427,1160,10050
1295000.0,4,3.5,3790,90169,2.0,0,0,3,11,0,1998,0,98053,47.6587,3410,46951
317000.0,3,2.0,1790,8228,1.0,0,0,3,7,400,1980,0,98058,47.4658,1880,8228
410000.0,4,1.75,1790,11875,1.0,0,0,4,7,300,1969,0,98027,47.522,1870,11760
155000.0,1,1.0,720,6000,1.0,0,0,3,6,0,1940,0,98108,47.5266,1040,6000
335606.0,3,2.5,2538,4600,2.0,0,0,3,8,0,2013,0,98092,47.2584,2570,4800
547000.0,3,2.5,1480,8381,1.0,0,0,4,7,0,1968,0,98125,47.7078,1710,8050
312500.0,2,1.5,1070,1200,2.0,0,0,3,7,0,1999,0,98103,47.697,1070,1200
1149000.0,4,3.75,3180,9889,2.0,0,0,3,9,680,2012,0,98033,47.6853,2910,8558
252500.0,2,1.5,1110,986,2.0,0,0,3,7,160,2009,0,98118,47.5427,1110,3515
158000.0,3,1.0,1140,10477,1.0,0,0,3,6,0,1942,0,98168,47.4874,1190,9750
730000.0,5,3.0,2500,11779,1.0,0,0,4,8,950,1971,0,98006,47.5696,2580,12055
405000.0,5,2.5,2430,4781,2.0,0,0,3,9,0,2001,0,98058,47.4487,2420,4770
442500.0,3,1.75,1800,10200,1.0,0,0,3,8,0,1967,0,98058,47.4496,2140,10128
324950.0,3,2.0,1340,9750,1.0,0,0,4,7,450,1974,0,98024,47.5644,1460,12900
450000.0,3,2.0,1010,2820,1.5,0,0,3,7,0,1905,0,98122,47.6066,1330,3000
610950.0,3,3.0,1680,1570,3.0,0,0,3,8,0,2014,0,98103,47.6572,1640,4800
521000.0,2,1.0,1050,7500,1.5,0,3,4,6,0,1910,0,98116,47.5577,2540,13680
255000.0,1,0.5,880,1642,1.0,0,0,3,6,380,1910,0,98126,47.5732,1410,2992
465000.0,6,3.25,4250,23326,1.0,0,3,3,10,2100,1967,0,98003,47.34,3370,15983
210000.0,2,1.0,1040,4590,1.0,0,0,3,7,0,1954,0,98146,47.5078,1040,6120
382000.0,2,1.0,870,10492,1.0,0,0,3,7,0,1937,0,98106,47.5467,1300,7987
406000.0,2,1.0,880,3000,1.0,0,0,3,6,0,1924,0,98115,47.6749,890,3000
279900.0,4,2.5,1770,4338,2.0,0,0,3,7,0,2001,0,98042,47.3672,1770,6606
320000.0,3,2.0,1880,10758,1.0,0,0,5,6,940,1952,0,98059,47.5091,2060,21000
205000.0,3,1.0,1230,8750,1.0,0,0,3,6,0,1965,0,98003,47.3266,1230,8750
797000.0,4,2.75,2650,8610,2.0,0,0,3,8,0,1959,2007,98008,47.6155,1680,8316
210000.0,2,1.0,990,8140,1.0,0,0,1,6,0,1910,0,98116,47.5828,2150,5000
423000.0,4,2.0,1970,6480,1.5,0,0,5,7,840,1920,0,98108,47.5511,1500,6480
552500.0,4,3.5,3710,10400,2.0,0,0,3,8,1420,2002,0,98056,47.5041,1720,4276
849000.0,3,3.0,2960,42159,2.0,0,0,3,10,0,1995,0,98052,47.7183,2640,25209
525000.0,4,1.75,2540,7200,1.0,0,0,4,7,1270,1947,0,98118,47.5579,1650,7200
732000.0,3,2.0,1940,55756,1.0,0,0,5,9,0,1954,0,98007,47.5913,2330,10018
880000.0,4,2.5,3550,8618,2.0,0,0,3,10,0,2007,0,98052,47.6776,1310,9746
324950.0,2,1.5,1643,14616,1.0,0,1,4,7,0,1954,0,98198,47.3973,2270,9940
443500.0,3,2.0,1920,7598,1.0,0,0,4,8,0,1972,0,98177,47.7735,2220,7598
372000.0,3,2.5,1920,15260,2.0,0,0,3,7,0,1990,0,98019,47.7317,2370,15235
455000.0,4,2.0,2380,4500,1.5,0,0,3,6,910,1926,2014,98118,47.5652,1300,4500
535000.0,3,1.0,1580,6300,1.0,0,0,3,7,400,1925,0,98199,47.6505,1560,1601
330000.0,5,2.5,2600,3839,2.0,0,0,3,7,0,2005,0,98058,47.4324,2180,4800
560000.0,4,2.5,2260,3713,2.0,0,0,3,9,0,2003,0,98034,47.7247,2260,3713
452000.0,4,1.0,1210,3760,1.5,0,0,3,6,0,1900,0,98103,47.6872,1540,3800
505000.0,2,1.0,810,5060,1.0,0,0,3,6,0,1941,0,98116,47.5635,900,5060
460000.0,3,2.0,2060,4437,1.0,0,0,3,7,1030,1929,0,98126,47.5705,1750,4452
260000.0,3,2.0,1630,8018,1.0,0,0,3,7,0,2003,0,98001,47.2638,1610,8397
459500.0,3,1.75,1470,4950,1.0,0,0,3,7,440,1984,0,98133,47.7325,1100,5250
327500.0,3,2.25,1770,8755,1.0,0,0,3,8,440,1981,0,98058,47.4464,1910,8710
1185000.0,7,3.5,3890,8342,2.0,0,4,3,9,1050,1968,0,98117,47.7011,2870,8342
330000.0,3,2.5,1070,1155,2.0,0,0,3,7,350,2005,0,98102,47.5617,1120,2594
389000.0,3,1.75,2180,9220,1.0,0,0,4,7,1090,1938,0,98001,47.3547,2050,22400
970000.0,4,3.5,3780,20023,2.0,0,2,3,10,0,2001,0,98029,47.5491,2150,3675
332000.0,3,2.5,1530,9406,1.0,0,0,3,7,260,1993,0,98059,47.4852,1700,7682
370000.0,4,2.5,2720,8666,2.0,0,0,3,9,0,1992,0,98030,47.3846,2410,8100
516130.0,3,1.75,1510,8250,1.0,0,0,4,8,0,1962,0,98008,47.6183,1770,8250
675000.0,4,1.75,2460,5750,1.5,0,3,5,7,840,1919,0,98126,47.5601,1760,4830
734000.0,4,2.5,3490,18521,2.0,0,0,4,9,0,1990,0,98077,47.7406,2850,18521
1775000.0,4,3.25,3730,7071,3.0,0,2,3,11,0,1985,0,98109,47.6292,3730,7680
215000.0,2,1.0,1320,8865,1.0,0,0,4,6,0,1943,0,98168,47.4949,1190,6490
201500.0,3,1.0,1320,5000,1.5,0,0,3,7,0,1912,0,98116,47.5711,1320,4179
476000.0,3,2.25,1570,7187,1.0,0,0,4,8,400,1980,0,98133,47.7604,1660,8775
612500.0,4,2.0,1690,35346,1.0,0,0,3,7,0,1967,0,98008,47.6149,2050,37846
1250000.0,4,3.25,3820,24166,2.0,0,1,4,11,510,1990,0,98040,47.5263,2900,18786
1600000.0,4,5.5,6530,871200,2.0,0,2,3,11,0,2008,0,98014,47.664,1280,858132
525000.0,3,2.5,2200,4544,2.0,0,0,3,8,0,2000,0,98065,47.5319,2400,5431
300000.0,2,1.0,970,13700,1.0,0,0,3,6,0,1949,0,98106,47.515,1570,10880
279000.0,3,1.0,1320,5750,1.5,0,0,3,7,0,1913,0,98108,47.5288,1010,5700
549000.0,2,1.0,1140,5400,1.0,0,0,5,7,0,1908,0,98112,47.6205,1520,4800
707000.0,2,2.5,2130,5001,1.0,0,0,5,8,800,1972,0,98199,47.6573,1750,6000
775000.0,5,1.5,1720,5000,1.5,0,0,3,8,0,1915,0,98103,47.6627,1720,5000
267000.0,3,2.0,1390,6005,2.0,0,0,3,8,0,2005,0,98022,47.2117,1264,5550
691000.0,4,3.0,3040,11651,2.0,0,0,3,10,0,1987,0,98074,47.6348,2540,11815
594000.0,3,1.0,1320,5000,1.0,0,0,4,7,230,1920,0,98107,47.6674,1700,5000
740000.0,5,3.0,3655,51836,1.0,0,0,5,8,1481,1955,0,98008,47.6434,2530,8606
402000.0,2,1.0,710,5100,1.0,0,0,5,7,0,1905,0,98117,47.6765,1530,5100
210000.0,3,1.75,1260,6223,1.0,0,0,3,7,440,1983,0,98042,47.3574,1260,6553
405000.0,3,2.5,2070,4697,2.0,0,0,3,7,0,2002,0,98065,47.5307,2230,4437
632500.0,4,2.5,2090,10306,2.0,0,0,3,10,0,1986,0,98074,47.6304,2660,11481
437400.0,3,1.75,2150,8925,1.0,0,0,4,7,0,1960,0,98008,47.6253,1100,7875
920000.0,5,3.0,2230,4400,2.0,0,0,3,7,500,1913,0,98102,47.6404,1280,1800
224000.0,3,1.5,1480,10588,1.0,0,0,3,7,0,1957,0,98002,47.2872,1370,10588
325000.0,2,2.0,970,5000,1.0,0,0,3,7,0,1983,0,98034,47.7223,1540,5000
330000.0,2,2.5,1240,1546,2.0,0,0,3,7,0,2007,0,98108,47.5634,1520,2468
360000.0,4,3.0,2483,6870,2.0,0,0,3,8,0,2005,0,98030,47.3627,1943,6434
253000.0,2,1.75,1220,5000,1.0,0,0,5,7,360,1921,0,98055,47.4906,1120,5000
885000.0,4,3.75,2400,3520,1.0,0,0,3,7,1030,1924,2005,98109,47.6295,2230,1419
266000.0,3,2.25,1550,6022,2.0,0,0,3,8,0,1989,0,98003,47.3525,1650,5627
550000.0,3,1.5,1730,5750,1.0,0,0,3,7,480,1947,0,98116,47.5645,1370,5750
775000.0,5,3.5,3290,5600,2.0,0,0,3,9,620,2004,0,98052,47.7056,3130,5600
530000.0,4,3.0,2240,5580,2.0,0,0,5,7,410,1949,0,98118,47.5598,1530,4800
339300.0,3,2.0,970,10000,1.0,0,0,5,7,0,1972,0,98074,47.6205,1230,7500
207100.0,2,1.0,1000,4500,1.0,0,0,3,6,0,1916,0,98055,47.4896,980,4837
252000.0,3,2.25,1740,10836,1.0,0,0,3,7,830,1981,0,98031,47.3976,2090,7500
563500.0,3,2.5,1400,1312,3.5,0,0,3,8,0,2007,0,98103,47.6534,1350,1312
114975.0,2,1.0,740,6250,1.0,0,0,3,6,0,1942,0,98146,47.506,980,6957
242550.0,4,2.5,2060,7720,2.0,0,0,3,8,0,1995,0,98023,47.2956,1630,7720
847093.0,4,2.75,2760,5670,2.0,0,0,3,10,0,2014,0,98075,47.5819,2760,6600
439950.0,3,2.5,1540,7773,2.0,0,0,4,8,0,1982,0,98034,47.722,1630,7340
397900.0,3,2.75,2500,35245,1.0,0,0,3,7,920,2000,0,98042,47.3414,2060,153766
645000.0,2,1.5,1995,115670,1.5,0,1,4,8,0,1991,0,98070,47.4022,2142,29375
325000.0,2,1.0,990,15120,1.0,0,0,4,6,0,1953,0,98011,47.7669,1300,11500
280000.0,3,2.25,1860,9210,2.0,0,0,3,7,0,1994,0,98038,47.3864,1530,8091
260000.0,3,2.5,1420,14850,1.0,0,0,4,7,400,1963,0,98032,47.3661,2060,8800
313500.0,5,3.0,2240,94960,1.0,0,0,3,6,0,1985,0,98045,47.481,1780,43400
1025000.0,4,3.5,3320,19850,1.0,0,2,4,10,1280,1977,0,98040,47.527,3240,15470
660000.0,3,2.5,2590,35640,1.0,0,0,3,9,0,1987,0,98029,47.5516,2590,31200
550000.0,4,2.75,2230,9460,1.0,0,0,5,7,750,1960,0,98027,47.5246,1760,10878
194820.0,3,1.5,1100,32700,1.0,0,0,3,7,0,1967,0,98001,47.3186,1616,32700
330000.0,3,2.5,2370,9102,2.0,0,0,3,9,0,1990,0,98023,47.3067,2530,9883
245000.0,3,2.5,1720,3407,2.0,0,0,3,7,0,1992,0,98031,47.4034,1720,3407
365000.0,4,2.5,2905,4874,2.0,0,0,3,9,0,2003,0,98031,47.4084,2900,5271
396000.0,3,1.0,1390,6160,1.0,0,0,4,7,0,1949,0,98133,47.7289,1230,6160
359950.0,5,2.25,2450,9432,2.0,0,0,3,8,0,1973,0,98058,47.4519,2310,9100
570000.0,4,2.5,2290,6738,2.0,0,0,3,8,0,1996,0,98029,47.5714,2100,6261
860000.0,4,1.75,1880,3720,1.5,0,0,4,7,0,1924,0,98109,47.6431,2090,4095
650000.0,3,1.5,1630,7475,1.0,0,1,3,7,470,1940,0,98115,47.6725,2320,7475
805000.0,4,2.5,3320,38032,2.0,0,0,4,10,0,1991,0,98077,47.7478,3270,37804
335000.0,4,2.25,2100,7305,1.0,0,0,4,7,1050,1963,0,98188,47.4676,1760,7308
520000.0,3,1.75,1280,3880,1.5,0,0,5,7,0,1916,0,98117,47.6871,980,3880
313000.0,3,1.75,2190,8000,1.0,0,0,4,8,0,1967,0,98023,47.3098,1980,8000
360000.0,3,1.0,1570,9467,1.0,0,0,3,7,0,1954,0,98177,47.7683,1570,9100
772000.0,3,2.25,1640,1204,3.0,0,0,3,8,0,2014,0,98112,47.6196,1630,3136
350000.0,4,2.5,2500,5831,2.0,0,0,3,8,0,2007,0,98038,47.3454,2500,5188
379900.0,4,2.5,3181,5831,2.0,0,0,3,8,0,2014,0,98003,47.2716,2056,24393
1650000.0,4,3.25,4200,210394,2.0,0,0,4,10,0,1993,0,98024,47.5607,2370,184694
830000.0,5,3.0,2920,2808,2.0,0,0,3,8,780,1960,1992,98103,47.654,1620,1544
581000.0,4,2.0,2510,13695,1.0,0,0,4,7,1230,1961,2001,98033,47.7005,1220,12500
967500.0,3,3.75,3250,5797,2.0,0,2,4,8,880,1951,0,98199,47.6481,1840,5797
453000.0,3,2.0,1430,9583,1.0,0,0,4,7,0,1964,0,98034,47.7206,1890,11100
420000.0,7,3.0,2940,8624,1.0,0,0,3,8,1250,1977,0,98155,47.7555,1850,8031
334950.0,4,2.5,2410,7846,2.0,0,0,3,8,0,1992,0,98003,47.2641,2380,7914
310000.0,5,1.75,2190,27260,1.0,0,0,4,7,0,1947,1974,98166,47.4546,1620,39480
359000.0,4,2.5,2575,4725,2.0,0,0,3,8,0,2011,0,98001,47.3058,2575,5323
425000.0,4,2.5,2480,4504,2.0,0,0,3,7,0,2005,0,98059,47.4998,2950,4504
361000.0,2,2.5,1320,48787,1.0,0,0,3,8,0,2004,0,98027,47.5157,1830,155073
245000.0,3,1.75,1740,11547,1.0,0,0,3,7,0,1954,0,98178,47.4945,880,78408
369000.0,3,1.75,1300,3844,1.0,0,0,3,7,0,1985,0,98133,47.7024,1290,3844
436000.0,3,2.5,1150,1193,2.0,0,0,3,8,130,2006,0,98107,47.6684,1450,1640
274000.0,2,2.0,1700,7992,1.0,0,0,4,7,750,1980,0,98023,47.3031,1700,8030
290000.0,4,2.25,1900,10950,1.0,0,0,4,7,500,1959,0,98032,47.3582,1700,11850
325000.0,4,2.5,1890,6156,1.0,0,0,3,7,910,1980,0,98106,47.551,1590,6954
475000.0,4,2.75,2200,16288,1.0,0,0,3,7,910,1980,0,98059,47.4793,2650,6620
210000.0,3,1.0,1040,8125,1.0,0,0,3,7,0,1956,0,98003,47.3171,1200,9375
410000.0,3,2.0,1400,45738,2.0,0,0,4,8,0,1981,0,98070,47.3624,2390,56628
570000.0,4,1.0,1490,6000,1.5,0,0,3,7,0,1918,0,98136,47.5518,1700,6000
392000.0,3,1.0,1230,9600,1.0,0,0,3,7,0,1952,0,98118,47.5553,1510,6600
938000.0,4,2.5,2410,9886,1.0,0,0,5,8,420,1975,0,98040,47.5351,2530,10658
285000.0,3,1.5,1870,42070,1.0,0,0,3,7,0,1953,0,98168,47.509,1870,19965
219500.0,1,1.0,820,1060,1.0,0,0,3,8,60,2007,0,98126,47.5473,1770,1924
827000.0,3,2.5,1850,1330,2.5,0,0,3,9,290,2004,0,98115,47.6831,1810,2071
378000.0,3,1.5,1050,57499,1.0,0,0,3,7,0,1975,0,98024,47.5602,1460,42688
499950.0,4,1.75,1520,7700,1.0,0,0,4,7,0,1967,0,98034,47.7356,1520,7500
588000.0,3,1.5,1780,4200,1.5,0,0,4,8,0,1916,0,98103,47.662,1380,3333
430000.0,4,2.5,2070,4310,2.0,0,0,3,7,0,2004,0,98065,47.5319,1970,3748
524950.0,3,1.5,2700,24539,2.0,0,0,3,7,580,1977,2014,98019,47.7348,1830,11000
360000.0,4,1.75,3730,16980,1.0,0,0,4,7,1580,1974,0,98022,47.1775,1880,16963
290000.0,4,2.5,1850,5674,2.0,0,0,3,7,0,1993,0,98042,47.3536,1750,6875
325000.0,4,2.5,2240,5105,2.0,0,0,4,8,0,2002,0,98042,47.3922,1920,5288
350000.0,5,1.75,2330,14322,1.0,0,0,4,7,1150,1968,0,98059,47.4768,1690,10010
672000.0,3,2.25,1130,4445,1.5,0,0,4,8,0,1930,0,98117,47.6845,1330,4445
217500.0,3,1.75,1400,9546,1.0,0,0,4,7,0,1984,0,98003,47.3179,1660,8550
430000.0,4,2.25,2020,4840,1.5,0,0,5,8,820,1925,0,98126,47.5576,1410,4840
588000.0,5,3.0,2190,4900,2.0,0,0,5,7,700,1940,0,98117,47.6892,1370,4606
390000.0,4,1.75,2020,9750,1.0,0,0,3,7,920,1975,0,98074,47.6192,1670,9600
247500.0,3,1.0,1660,11060,1.0,0,0,4,7,550,1962,0,98003,47.3311,1890,11060
2300000.0,4,4.0,4360,8175,2.5,1,4,3,10,420,2007,0,98008,47.5724,2670,8525
437000.0,3,3.0,1460,1180,3.0,0,0,3,8,0,2006,0,98117,47.6998,1460,1224
355900.0,3,2.5,2090,3821,2.0,0,0,3,7,0,2008,0,98038,47.3655,2040,4200
1250000.0,4,2.25,3300,15375,1.5,0,3,3,8,480,1933,1984,98040,47.526,3250,15375
850000.0,3,2.5,3120,12406,2.0,0,2,3,9,1180,1983,0,98006,47.5507,3240,13141
1255780.0,5,4.0,4180,12042,2.0,0,0,3,10,0,2014,0,98075,47.5959,1800,6052
805500.0,3,1.0,1440,10330,1.0,0,0,4,7,0,1952,0,98004,47.6245,2080,10327
420000.0,3,2.5,1810,7210,1.0,0,0,5,7,600,1968,0,98059,47.5067,1770,7210
455000.0,3,1.0,1480,13280,2.5,0,0,3,6,0,1940,0,98027,47.5378,1510,8723
305000.0,3,2.0,1830,10873,1.0,0,0,3,8,0,1989,0,98023,47.3066,2490,8976
447500.0,4,2.0,1770,3332,2.0,0,0,3,7,140,1924,1975,98118,47.5563,1640,4000
309000.0,3,2.25,1490,1294,2.0,0,0,3,7,270,2010,0,98106,47.5569,1490,1283
550000.0,3,2.0,1810,4064,1.5,0,0,3,7,0,1925,0,98103,47.6859,1518,2945
335000.0,3,1.75,1900,36769,1.0,0,0,3,8,0,1987,0,98092,47.3041,1950,35847
288790.0,3,1.75,1290,1237,2.0,0,0,3,7,230,2008,0,98027,47.54,1370,942
1727000.0,4,2.25,3470,8000,1.5,0,1,3,9,1110,1906,2002,98122,47.6149,3010,8000
380000.0,3,2.5,1610,1778,3.0,0,0,3,7,0,2002,0,98115,47.6902,1120,2187
223000.0,3,2.0,1670,6824,1.0,0,0,3,7,370,1990,0,98042,47.3666,1660,7586
500000.0,3,2.5,1650,5683,2.0,0,0,3,7,0,2003,0,98053,47.683,1650,4193
546500.0,3,2.5,2130,7199,2.0,0,0,3,8,0,1990,0,98074,47.6331,1890,7546
230000.0,3,1.0,1250,9774,1.0,0,0,4,7,0,1969,0,98003,47.3343,1280,8850
270000.0,3,1.5,1500,6337,1.0,0,0,5,7,0,1953,0,98125,47.7276,1420,6337
315000.0,3,1.75,1170,4000,1.0,0,0,3,6,450,1943,2013,98106,47.5306,1130,4000
715000.0,4,2.5,2650,30500,1.0,0,0,4,8,970,1960,0,98029,47.5535,2650,30500
509950.0,3,2.5,2210,70567,2.0,0,3,3,9,0,1995,0,98014,47.6087,2000,73616
375900.0,3,2.0,1824,7120,1.0,0,0,3,9,0,2010,0,98001,47.3457,2409,6264
286900.0,3,2.25,1720,17235,1.0,0,0,4,7,280,1974,0,98042,47.3438,1990,35048
292000.0,3,2.25,1780,9720,1.0,0,0,3,8,500,1981,0,98059,47.4762,1710,9790
335000.0,2,2.0,1350,2560,1.0,0,0,3,8,0,1976,0,98052,47.6344,1790,2560
805000.0,3,2.0,2710,4500,1.5,0,0,4,8,830,1929,0,98115,47.6747,2060,4500
275000.0,2,1.0,910,4191,1.0,0,0,3,6,0,1910,0,98117,47.6929,1480,6050
425000.0,3,1.5,1660,5665,1.0,0,0,5,7,740,1918,0,98118,47.5391,1530,5665
740000.0,3,2.5,2960,9350,2.0,0,2,4,9,0,1978,0,98008,47.6218,2960,11745
690000.0,4,3.5,2980,2147,2.5,0,0,3,10,490,2006,0,98029,47.5463,2880,2428
2700000.0,5,4.75,5305,8401,2.0,0,2,3,11,1560,2005,0,98033,47.6864,2960,7200
241000.0,2,1.75,1070,9750,1.5,0,0,3,7,0,1995,0,98014,47.7131,970,9750
790000.0,4,3.5,2720,3000,2.0,0,0,3,9,470,2014,0,98136,47.5371,1600,4600
272000.0,3,2.5,1680,8512,2.0,0,0,3,7,0,1991,0,98022,47.1952,1580,8512
300000.0,3,1.5,1630,82764,1.0,0,0,4,6,0,1948,0,98027,47.4743,1680,199069
575000.0,3,1.75,1580,11750,1.0,0,0,4,7,400,1951,0,98118,47.5368,2150,11750
725000.0,2,1.75,1950,2719,1.0,0,0,5,7,940,1919,0,98103,47.6513,1360,1256
300000.0,3,1.0,1010,10168,1.0,0,0,3,6,0,1979,0,98014,47.6453,1180,10318
295000.0,4,1.0,980,3000,1.5,0,0,4,7,0,1914,0,98144,47.5892,1525,3000
535000.0,4,2.5,2750,15099,2.0,0,0,3,8,0,1994,0,98019,47.7298,2500,14564
582500.0,2,1.5,1159,4800,1.0,0,0,3,7,0,1948,0,98199,47.6592,1640,4800
478000.0,4,2.5,2780,7290,2.0,0,0,3,8,0,1989,0,98059,47.509,2450,7738
389000.0,3,1.5,2030,10075,1.0,0,0,5,7,950,1961,0,98055,47.4713,2210,10075
649500.0,3,3.0,3730,383328,1.5,0,0,4,9,1500,1990,0,98038,47.4257,1940,217800
438000.0,3,1.75,1990,9885,1.0,0,0,4,7,960,1978,0,98052,47.6722,1560,10000
700000.0,2,1.75,1679,577605,2.0,0,0,3,9,0,2001,0,98070,47.463,1850,358934
392000.0,4,2.25,2360,7733,2.0,0,0,3,8,0,1983,0,98058,47.4403,2160,7733
401000.0,3,2.0,1240,11172,1.0,0,0,3,7,240,1984,0,98074,47.6364,1330,14102
555000.0,3,2.0,2080,7020,1.0,0,0,4,7,1040,1951,0,98115,47.6768,1920,7000
669000.0,2,2.5,1640,1953,2.0,0,0,3,10,0,2014,0,98118,47.5639,1820,2653
255000.0,3,2.0,1500,8775,1.0,0,0,3,6,110,1943,0,98166,47.4809,1310,8775
500000.0,5,3.25,3130,12087,2.0,0,0,3,8,950,1975,0,98027,47.5336,2410,10350
90000.0,2,1.0,790,2640,1.0,0,0,3,7,0,1973,0,98034,47.7351,1310,2064
380000.0,3,2.5,2150,25705,1.5,0,0,3,6,0,1980,2009,98058,47.4514,1850,20160
641000.0,4,3.25,2760,4104,2.0,0,0,3,8,860,2014,0,98056,47.5286,2760,5186
495000.0,3,1.0,990,6000,1.0,0,0,3,6,0,1943,0,98105,47.6718,1250,6000
374000.0,2,2.25,1100,1695,2.0,0,0,3,9,0,2009,0,98118,47.5663,1100,3082
950000.0,3,1.75,2150,4200,1.0,0,4,5,8,1010,1960,0,98116,47.5671,2510,7500
192500.0,2,1.0,950,7692,1.0,0,0,3,6,0,1926,0,98168,47.4909,1820,8221
855000.0,5,1.5,1930,4500,1.5,0,0,3,8,0,1929,0,98112,47.6401,2083,4500
435000.0,3,2.0,2040,6880,2.0,0,0,4,7,0,1954,0,98133,47.7601,1710,7597
720000.0,4,2.5,3420,17038,2.0,0,0,3,9,0,2007,0,98034,47.718,2520,14190
810000.0,3,2.5,2670,10481,2.0,0,0,3,9,0,2003,0,98033,47.6673,2620,8895
932808.0,5,4.5,4690,6705,2.0,0,0,3,10,1240,1995,0,98006,47.5539,4070,11505
706000.0,3,2.75,1900,6400,1.0,0,0,5,7,490,1942,0,98105,47.6697,1350,6400
485000.0,3,1.0,1250,7200,1.0,0,0,3,7,0,1964,0,98008,47.6342,1430,7400
340000.0,3,1.0,670,23522,1.0,0,0,4,6,0,1968,0,98024,47.5329,1880,20270
390000.0,2,1.75,1150,2723,1.0,0,0,4,7,380,1923,0,98102,47.6357,1440,4000
593777.0,3,1.75,1510,10450,1.0,0,0,4,7,0,1964,0,98052,47.684,1310,9450
290256.0,3,2.25,1720,7885,2.0,0,0,3,8,0,1983,0,98023,47.3136,2340,7885
437000.0,2,1.75,1440,4225,1.0,0,0,3,8,0,2005,0,98053,47.7143,1680,6200
695000.0,5,2.0,3160,3990,1.5,0,0,3,7,1290,1923,0,98103,47.654,1780,4240
374950.0,4,2.5,2090,3777,2.0,0,0,3,8,0,2012,0,98038,47.3595,2160,3993
427500.0,4,2.5,2010,6294,2.0,0,0,3,7,0,2000,0,98028,47.776,1870,4394
179500.0,3,1.0,900,8100,1.0,0,0,4,6,0,1959,0,98002,47.2866,1000,7830
540000.0,5,1.5,1940,10202,1.5,0,0,4,7,0,1940,0,98125,47.7213,1900,8000
1100000.0,5,2.75,2890,22547,1.0,0,0,4,10,740,1963,0,98040,47.5476,3010,17809
500000.0,4,1.75,2290,9215,1.0,0,0,5,8,1020,1969,0,98027,47.5328,2290,10200
785000.0,4,2.5,2290,13416,2.0,0,0,4,9,0,1981,0,98007,47.6194,2680,13685
466800.0,3,2.5,1480,14250,2.0,0,0,3,7,0,1996,0,98033,47.6595,1660,14250
365000.0,3,1.0,950,8450,1.0,0,0,3,7,0,1962,0,98033,47.6884,1610,10080
640000.0,5,1.75,2020,6565,1.0,0,0,3,8,900,1956,0,98115,47.6821,2020,6552
988990.0,4,4.75,4150,6303,3.0,0,0,3,9,0,2014,0,98052,47.7047,3570,6285
219950.0,2,1.0,1010,4120,2.0,0,0,3,6,0,1907,1953,98055,47.488,1200,4120
327000.0,2,2.0,1490,1627,2.0,0,0,3,8,300,2009,0,98126,47.5455,1400,1498
1299890.0,5,4.0,3870,5929,2.0,0,0,3,10,0,2014,0,98052,47.6965,3600,5625
568000.0,3,2.5,1740,1308,3.0,0,0,3,8,0,2008,0,98116,47.5892,1740,1280
1715000.0,4,3.75,4490,7623,2.0,0,0,4,10,1400,1941,0,98112,47.6315,3760,7653
828000.0,4,2.5,3520,9901,2.0,0,0,3,10,0,1998,0,98074,47.6084,3490,9667
752000.0,4,1.5,1650,2970,1.5,0,0,3,7,0,1903,0,98102,47.6233,1670,2970
219200.0,3,2.0,1680,7000,1.5,0,0,4,7,0,1968,0,98002,47.2775,1540,7480
372977.0,3,2.5,1690,1618,2.0,0,0,3,8,540,2014,0,98029,47.5518,1690,1618
560000.0,3,2.5,2780,32880,1.0,0,0,3,9,0,1993,0,98045,47.4798,2780,40091
263000.0,3,1.5,1300,7885,1.0,0,0,3,7,0,1968,0,98055,47.4556,1840,7600
230000.0,4,1.0,1870,14703,1.5,0,0,3,6,780,1928,0,98118,47.5274,1650,6045
240000.0,3,2.5,1520,9864,1.0,0,0,3,7,360,1993,0,98092,47.3186,1580,7425
525000.0,3,1.75,1330,8136,1.0,0,0,4,7,0,1977,0,98033,47.7001,1330,8136
78000.0,2,1.0,780,16344,1.0,0,0,1,5,0,1942,0,98168,47.4739,1700,10387
250000.0,3,2.0,1470,12096,1.0,0,0,4,6,0,1942,0,98030,47.3734,1470,10966
345000.0,3,1.0,1120,10176,1.0,0,0,3,6,200,1905,0,98118,47.5235,1350,7500
247500.0,4,2.0,2460,5921,1.0,0,0,4,7,1230,1948,0,98002,47.308,1260,6648
402000.0,3,2.5,1520,3425,2.0,0,0,3,7,0,1986,0,98052,47.6801,1640,3425
327500.0,4,2.25,2240,9600,2.0,0,0,3,8,0,1971,0,98032,47.361,2050,9240
215500.0,3,2.0,1380,9000,2.0,0,0,2,7,0,1946,1982,98001,47.2613,1460,9732
420000.0,4,1.5,1690,9391,1.0,0,0,3,7,400,1960,0,98155,47.7438,1780,9390
